KEGG	Compound	Enzyme	Enzyme Name	Gene Name	Entrez
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.4	phospholipase A2	JMJD7-PLA2G4B	8681
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	LYPLA1	10434
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	PNPLA6	10908
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	LYPLA2	11313
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	CLC	1178
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	PLB1	151056
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	PLA2G15	23659
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	ASPG	374569
C04230	1-Acyl-sn-glycero-3-phosphocholine	3.1.1.5	lysophospholipase	PNPLA7	375775
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	1.1.1.21	aldehyde reductase	AKR1B1	231
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	1.1.1.21	aldehyde reductase	AKR1B10	57016
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	1.1.1.153	sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)	SPR	6697
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	1.1.1.184	carbonyl reductase (NADPH)	CBR1	873
C04244	6-Lactoyl-5,6,7,8-tetrahydropterin	1.1.1.184	carbonyl reductase (NADPH)	CBR3	874
C04257	N-Acetyl-D-mannosamine 6-phosphate	2.5.1.56	N-acetylneuraminate synthase	NANS	54187
C04257	N-Acetyl-D-mannosamine 6-phosphate	2.5.1.57	N-acylneuraminate-9-phosphate synthase	NANS	54187
C04257	N-Acetyl-D-mannosamine 6-phosphate	2.7.1.60	N-acylmannosamine kinase	GNE	10020
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase	ALDH4A1	8659
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	1.5.1.2	pyrroline-5-carboxylate reductase	PYCR2	29920
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	1.5.1.2	pyrroline-5-carboxylate reductase	PYCR1	5831
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	1.5.1.2	pyrroline-5-carboxylate reductase	PYCR3	65263
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	1.5.5.3	hydroxyproline dehydrogenase	PRODH2	58510
C04282	1-Pyrroline-4-hydroxy-2-carboxylate	1.4.3.3	D-amino-acid oxidase	DAO	1610
C04308	Phosphatidyl-N-dimethylethanolamine	2.1.1.71	phosphatidyl-N-methylethanolamine N-methyltransferase	PEMT	10400
C04322	Delta1-Pyrroline-5-carboxylate	2.6.1.13	ornithine aminotransferase	OAT	4942
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.7.1.33	pantothenate kinase	PANK1	53354
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.7.1.33	pantothenate kinase	PANK4	55229
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.7.1.33	pantothenate kinase	PANK3	79646
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	2.7.1.33	pantothenate kinase	PANK2	80025
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	4.1.1.36	phosphopantothenoylcysteine decarboxylase	PPCDC	60490
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	6.3.2.51	phosphopantothenate---cysteine ligase (ATP)	PPCS	79717
C04373	Etiocholanolone	1.1.1.50	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	AKR1C4	1109
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B11	10720
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2A1	10941
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B28	54490
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A10	54575
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A8	54576
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A7	54577
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A6	54578
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A5	54579
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A9	54600
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A4	54657
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A1	54658
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT1A3	54659
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2A2	574537
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B4	7363
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B7	7364
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B10	7365
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B15	7366
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2B17	7367
C04373	Etiocholanolone	2.4.1.17	glucuronosyltransferase	UGT2A3	79799
C04376	5'-Phosphoribosyl-N-formylglycinamide	2.1.2.2	phosphoribosylglycinamide formyltransferase	GART	2618
C04376	5'-Phosphoribosyl-N-formylglycinamide	6.3.5.3	phosphoribosylformylglycinamidine synthase	PFAS	5198
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	EHHADH	1962
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HSD17B10	3028
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HADH	3033
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	1.1.1.178	3-hydroxy-2-methylbutyryl-CoA dehydrogenase	HSD17B10	3028
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	ECHS1	1892
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	EHHADH	1962
C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	HADHA	3030
C04409	2-Amino-3-carboxymuconate semialdehyde	1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase	HAAO	23498
C04409	2-Amino-3-carboxymuconate semialdehyde	4.1.1.45	aminocarboxymuconate-semialdehyde decarboxylase	ACMSD	130013
C04477	1D-myo-Inositol 1,3,4,6-tetrakisphosphate	2.7.1.140	inositol-tetrakisphosphate 5-kinase	IPMK	253430
C04477	1D-myo-Inositol 1,3,4,6-tetrakisphosphate	2.7.1.159	inositol-1,3,4-trisphosphate 5/6-kinase	ITPK1	3705
C04520	1D-myo-Inositol 3,4,5,6-tetrakisphosphate	2.7.1.134	inositol-tetrakisphosphate 1-kinase	ITPK1	3705
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	2.7.1.137	phosphatidylinositol 3-kinase	PIK3C3	5289
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	2.7.1.150	1-phosphatidylinositol-3-phosphate 5-kinase	PIKFYVE	200576
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	2.7.1.154	phosphatidylinositol-4-phosphate 3-kinase	PIK3C2A	5286
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	2.7.1.154	phosphatidylinositol-4-phosphate 3-kinase	PIK3C2B	5287
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	2.7.1.154	phosphatidylinositol-4-phosphate 3-kinase	PIK3C2G	5288
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTM1	4534
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR8	55613
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR14	64419
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR1	8776
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR3	8897
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR2	8898
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR6	9107
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR7	9108
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.64	phosphatidylinositol-3-phosphatase	MTMR4	9110
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.66	phosphatidylinositol-3,4-bisphosphate 4-phosphatase	INPP4A	3631
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.66	phosphatidylinositol-3,4-bisphosphate 4-phosphatase	INPP4B	8821
C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate	3.1.3.67	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase	PTEN	5728
C04555	Dehydroepiandrosterone sulfate	2.8.2.2	alcohol sulfotransferase	SULT2B1	6820
C04555	Dehydroepiandrosterone sulfate	3.1.6.2	steryl-sulfatase	STS	412
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	6.3.3.1	phosphoribosylformylglycinamidine cyclo-ligase	GART	2618
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	6.3.5.3	phosphoribosylformylglycinamidine synthase	PFAS	5198
C04644	3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	6.2.1.7	cholate---CoA ligase	SLC27A5	10998
C04646	6-Thioinosine-5'-monophosphate	1.1.1.205	IMP dehydrogenase	IMPDH1	3614
C04646	6-Thioinosine-5'-monophosphate	1.1.1.205	IMP dehydrogenase	IMPDH2	3615
C04646	6-Thioinosine-5'-monophosphate	2.1.1.67	thiopurine S-methyltransferase	TPMT	7172
C04646	6-Thioinosine-5'-monophosphate	2.4.2.8	hypoxanthine phosphoribosyltransferase	HPRT1	3251
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	2.1.2.3	phosphoribosylaminoimidazolecarboxamide formyltransferase	ATIC	471
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	2.4.2.7	adenine phosphoribosyltransferase	APRT	353
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	4.3.2.2	adenylosuccinate lyase	ADSL	158
C04722	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate	1.14.15.15	cholestanetriol 26-monooxygenase	CYP27A1	1593
C04722	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate	6.2.1.7	cholate---CoA ligase	SLC27A5	10998
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	2.1.2.3	phosphoribosylaminoimidazolecarboxamide formyltransferase	ATIC	471
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	3.5.4.10	IMP cyclohydrolase	ATIC	471
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX6	257202
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX1	2876
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX2	2877
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX3	2878
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX5	2880
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX7	2882
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	1.11.1.9	glutathione peroxidase	GPX8	493869
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	4.1.1.21	phosphoribosylaminoimidazole carboxylase	PAICS	10606
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	6.3.2.6	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PAICS	10606
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX6	257202
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX1	2876
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX2	2877
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX3	2878
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX5	2880
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX7	2882
C04805	5(S)-HETE	1.11.1.9	glutathione peroxidase	GPX8	493869
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	4.3.2.2	adenylosuccinate lyase	ADSL	158
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	6.3.2.6	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PAICS	10606
C04853	20-OH-Leukotriene B4	1.14.14.94	leukotriene-B4 20-monooxygenase	CYP4F3	4051
C04853	20-OH-Leukotriene B4	1.14.14.94	leukotriene-B4 20-monooxygenase	CYP4F2	8529
C04874	7,8-Dihydroneopterin	3.1.3.1	alkaline phosphatase	ALPI	248
C04874	7,8-Dihydroneopterin	3.1.3.1	alkaline phosphatase	ALPL	249
C04874	7,8-Dihydroneopterin	3.1.3.1	alkaline phosphatase	ALPP	250
C04874	7,8-Dihydroneopterin	3.1.3.1	alkaline phosphatase	ALPG	251
C04895	7,8-Dihydroneopterin 3'-triphosphate	3.1.3.1	alkaline phosphatase	ALPI	248
C04895	7,8-Dihydroneopterin 3'-triphosphate	3.1.3.1	alkaline phosphatase	ALPL	249
C04895	7,8-Dihydroneopterin 3'-triphosphate	3.1.3.1	alkaline phosphatase	ALPP	250
C04895	7,8-Dihydroneopterin 3'-triphosphate	3.1.3.1	alkaline phosphatase	ALPG	251
C04895	7,8-Dihydroneopterin 3'-triphosphate	3.5.4.16	GTP cyclohydrolase I	GCH1	2643
C04895	7,8-Dihydroneopterin 3'-triphosphate	4.1.2.50	6-carboxytetrahydropterin synthase	PTS	5805
C04895	7,8-Dihydroneopterin 3'-triphosphate	4.2.3.12	6-pyruvoyltetrahydropterin synthase	PTS	5805
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP3A7-CYP3A51P	100861540
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	NA	107987478
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2D6	107987479
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4F8	11283
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP1A1	1543
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP1A2	1544
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP1B1	1545
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2A7	1549
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP3A7	1551
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2A13	1553
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2C8	1558
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2C18	1562
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2D7	1564
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2D6	1565
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2F1	1572
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2J2	1573
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP3A5	1577
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4B1	1580
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4Z1	199974
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4X1	260293
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP2S1	29785
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4F11	57834
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP3A43	64816
C05011	Hydroxytamoxifen	1.14.14.1	unspecific monooxygenase	CYP4F12	66002
C05103	4alpha-Methylzymosterol	1.1.1.270	3beta-hydroxysteroid 3-dehydrogenase	HSD17B7	51478
C05103	4alpha-Methylzymosterol	1.1.1.270	3beta-hydroxysteroid 3-dehydrogenase	DHRS11	79154
C05103	4alpha-Methylzymosterol	1.14.18.9	4alpha-methylsterol monooxygenase	MSMO1	6307
C05107	7-Dehydrodesmosterol	1.3.1.72	Delta24-sterol reductase	DHCR24	1718
C05108	14-Demethyllanosterol	1.3.1.70	Delta14-sterol reductase	TM7SF2	7108
C05108	14-Demethyllanosterol	1.3.1.72	Delta24-sterol reductase	DHCR24	1718
C05108	14-Demethyllanosterol	1.14.18.9	4alpha-methylsterol monooxygenase	MSMO1	6307
C05109	24,25-Dihydrolanosterol	1.3.1.72	Delta24-sterol reductase	DHCR24	1718
C05122	Taurocholate	2.3.1.65	bile acid-CoA:amino acid N-acyltransferase	BAAT	570
C05127	N-Methylhistamine	1.4.3.4	monoamine oxidase	MAOA	4128
C05127	N-Methylhistamine	1.4.3.4	monoamine oxidase	MAOB	4129
C05127	N-Methylhistamine	1.4.3.22	diamine oxidase	AOC1	26
C05127	N-Methylhistamine	2.1.1.8	histamine N-methyltransferase	HNMT	3176
C05130	Imidazole-4-acetaldehyde	1.2.1.3	aldehyde dehydrogenase (NAD+)	ALDH2	217
C05130	Imidazole-4-acetaldehyde	1.2.1.3	aldehyde dehydrogenase (NAD+)	ALDH1B1	219
C05130	Imidazole-4-acetaldehyde	1.2.1.3	aldehyde dehydrogenase (NAD+)	ALDH9A1	223
C05130	Imidazole-4-acetaldehyde	1.2.1.3	aldehyde dehydrogenase (NAD+)	ALDH3A2	224
C05130	Imidazole-4-acetaldehyde	1.2.1.3	aldehyde dehydrogenase (NAD+)	ALDH7A1	501
C05130	Imidazole-4-acetaldehyde	1.4.3.22	diamine oxidase	AOC1	26
C05138	17alpha-Hydroxypregnenolone	1.1.1.145	3beta-hydroxy-Delta5-steroid dehydrogenase	HSD3B1	3283
C05138	17alpha-Hydroxypregnenolone	1.1.1.145	3beta-hydroxy-Delta5-steroid dehydrogenase	HSD3B2	3284
C05138	17alpha-Hydroxypregnenolone	1.14.14.16	steroid 21-monooxygenase	CYP21A2	1589
C05138	17alpha-Hydroxypregnenolone	1.14.14.19	steroid 17alpha-monooxygenase	CYP17A1	1586
C05138	17alpha-Hydroxypregnenolone	1.14.14.32	17alpha-hydroxyprogesterone deacetylase	CYP17A1	1586
C05138	17alpha-Hydroxypregnenolone	1.14.15.6	cholesterol monooxygenase (side-chain-cleaving)	CYP11A1	1583
C05138	17alpha-Hydroxypregnenolone	5.3.3.1	steroid Delta-isomerase	HSD3B1	3283
C05138	17alpha-Hydroxypregnenolone	5.3.3.1	steroid Delta-isomerase	HSD3B2	3284
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B1	3292
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B2	3294
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B12	51144
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B7	51478
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	DHRS11	79154
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B8	7923
C05141	Estriol	1.1.1.62	17beta-estradiol 17-dehydrogenase	HSD17B6	8630
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP3A7-CYP3A51P	100861540
C05141	Estriol	1.14.14.1	unspecific monooxygenase	NA	107987478
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2D6	107987479
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4F8	11283
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP1A1	1543
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP1A2	1544
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP1B1	1545
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2A7	1549
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP3A7	1551
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2A13	1553
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2C8	1558
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2C18	1562
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2D7	1564
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2D6	1565
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2F1	1572
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2J2	1573
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP3A5	1577
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4B1	1580
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4Z1	199974
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4X1	260293
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP2S1	29785
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4F11	57834
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP3A43	64816
C05141	Estriol	1.14.14.1	unspecific monooxygenase	CYP4F12	66002
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B11	10720
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2A1	10941
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B28	54490
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A10	54575
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A8	54576
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A7	54577
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A6	54578
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A5	54579
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A9	54600
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A4	54657
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A1	54658
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT1A3	54659
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2A2	574537
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B4	7363
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B7	7364
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B10	7365
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B15	7366
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2B17	7367
C05141	Estriol	2.4.1.17	glucuronosyltransferase	UGT2A3	79799
C05172	Selenophosphoric acid	2.7.9.3	selenide, water dikinase	SEPHS2	22928
C05172	Selenophosphoric acid	2.7.9.3	selenide, water dikinase	SEPHS1	22929
C05172	Selenophosphoric acid	2.9.1.2	O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase	SEPSECS	51091
C05200	3-Hexaprenyl-4,5-dihydroxybenzoate	2.1.1.114	polyprenyldihydroxybenzoate methyltransferase	COQ3	51805
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	EHHADH	1962
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HSD17B10	3028
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HADH	3033
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	1.1.1.211	long-chain-3-hydroxyacyl-CoA dehydrogenase	HADHA	3030
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	ECHS1	1892
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	EHHADH	1962
C05258	(S)-3-Hydroxyhexadecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	HADHA	3030
C05259	3-Oxopalmitoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	EHHADH	1962
C05259	3-Oxopalmitoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HSD17B10	3028
C05259	3-Oxopalmitoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HADH	3033
C05259	3-Oxopalmitoyl-CoA	1.1.1.211	long-chain-3-hydroxyacyl-CoA dehydrogenase	HADHA	3030
C05259	3-Oxopalmitoyl-CoA	2.3.1.16	acetyl-CoA C-acyltransferase	ACAA2	10449
C05259	3-Oxopalmitoyl-CoA	2.3.1.16	acetyl-CoA C-acyltransferase	ACAA1	30
C05259	3-Oxopalmitoyl-CoA	2.3.1.16	acetyl-CoA C-acyltransferase	HADHB	3032
C05260	(S)-3-Hydroxytetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	EHHADH	1962
C05260	(S)-3-Hydroxytetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HSD17B10	3028
C05260	(S)-3-Hydroxytetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HADH	3033
C05260	(S)-3-Hydroxytetradecanoyl-CoA	1.1.1.211	long-chain-3-hydroxyacyl-CoA dehydrogenase	HADHA	3030
C05260	(S)-3-Hydroxytetradecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	ECHS1	1892
C05260	(S)-3-Hydroxytetradecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	EHHADH	1962
C05260	(S)-3-Hydroxytetradecanoyl-CoA	4.2.1.17	enoyl-CoA hydratase	HADHA	3030
C05261	3-Oxotetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	EHHADH	1962
C05261	3-Oxotetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HSD17B10	3028
C05261	3-Oxotetradecanoyl-CoA	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	HADH	3033
C05261	3-Oxotetradecanoyl-CoA	1.1.1.211	long-chain-3-hydroxyacyl-CoA dehydrogenase	HADHA	3030
C05261	3-Oxotetradecanoyl-CoA	2.3.1.16	acetyl-CoA C-acyltransferase	ACAA2	10449
C05261	3-Oxotetradecanoyl-CoA	2.3.1.16	acetyl-CoA C-acyltransferase	ACAA1	30
